ID,y,g
1001,-4.904756853402377,-3.7880073548574162
1002,-2.157364617520446,-2.7062598816753587
1003,-5.216927893755708,-4.486807113283965
1004,0.5014834820500487,-2.459210708885243
1006,-1.668574335764343,-1.5994077398090483
1007,-3.866493782887386,-2.6136510018454655
1011,-1.2330166488780758,-1.8663637741218186
1012,-0.2974740137843288,-0.9306572235630175
1013,-2.2241608010840386,-2.234159920826884
1015,-0.7675801119865124,0.15483414950089194
1018,-4.307783485553614,-2.182595229833531
1019,-2.510939966372431,-1.7563507078932
1020,-2.756348598383825,-2.0870056210691033
1021,-2.4359472577692625,-1.5302549786861745
1022,-1.7660412595043082,-2.725606820830434
1023,0.5349344132465683,-1.9927422147172433
1024,-1.7522046188609302,-1.9592196708232599
1025,-2.0092827601304637,-1.7038711415480792
1026,-0.4852940815090525,-1.9817332461739587
1027,-0.7485813381528583,-2.658107478090333
1028,-3.762472970199006,-3.1507607331697938
1029,-2.276948201435628,-1.996244462518116
1030,0.03513290364706001,0.5912445398653954
1032,-0.2731152895793549,-0.10413139538666986
1033,-0.8758069674024846,-1.4565507811933285
1034,0.127116009952205,0.35544714178012504
1035,-1.2059558666427945,-0.3025279217554261
1036,-1.3313502686054146,-0.06579806981268886
1037,-1.9501237225829997,-3.12957354055199
1038,-0.8508392251847704,-0.4140922699894264
1039,-2.366294319388926,-1.8143598416319096
1040,-1.9072914646596884,-2.1580881822468445
1041,-1.1568197203175805,-2.402085133618236
1042,-1.775078805453838,-1.7766456428652937
1043,-0.5892813003316322,-0.22666132992771326
1044,-2.4195441855603965,-2.0038895880700895
1045,-0.5573031553620138,-0.5514508613720002
1046,-3.7895440362327375,-2.784718672781399
1047,0.25718783506915893,-0.10675715575935753
1048,-3.0567394294882,-2.843398345252748
1049,-2.1686375673373846,-1.1414958267586515
1050,-2.391346181905758,-1.978906702164977
1051,-0.08892609455698453,-1.4640789751627805
1052,-1.1742006014366853,-1.9183584797527846
1053,0.6819289058131431,-0.5442728578759247
1054,-2.5115683750809517,-2.6093839192513
1055,-3.923069767713582,-2.8159739845523806
1056,-1.107938925315317,-1.6672894976765908
1057,-1.9138377904276667,-2.5612965199370716
1058,-0.4799311631519051,-0.47786797315292984
1059,-2.9811773163637416,-2.516761798398698
1060,-1.5948336778137309,-1.042597053447473
1061,-3.954660878407324,-3.652023486599593
1062,-0.7997093758021937,-0.8285634834121751
1063,-0.9492481956821248,-2.3802743322275215
1064,-2.499332023397082,-1.801536273435796
1066,-0.5584541959037095,-0.37834962512514575
1067,-2.7089947731074053,-3.7812027126130747
1068,-0.8784350611510732,-2.350316993683626
