ID,y,g
1001,-3.295761115947432,-4.459332068640263
1002,-0.2854747682317882,-2.9618650546680327
1003,-5.828583555618841,-4.467450791047249
1004,-6.180880342438034,-4.791851187765043
1006,-4.253994518919886,-3.9098617211603184
1007,-4.0288280366475435,-4.205161898451901
1011,-5.440091589200465,-5.9624763198652255
1012,-3.0610148292199058,-3.1823882419672223
1013,-7.940601562818211,-6.09753402601012
1015,-2.9941070558442764,-2.7232740259233603
1018,-3.229390605934497,-3.6450473783492323
1019,-2.011176635981262,-2.7040671238223792
1020,-4.959862402410268,-4.237031238589779
1021,-2.771342923399472,-4.680471504729985
1022,-6.0324254179847445,-5.4895442338343114
1023,-2.3272961757181174,-2.793581777743649
1024,-2.4077298830298277,-3.113552249919808
1025,-1.8868480883710481,-1.3563116359115814
1026,-3.137286583997966,-3.3392409032438017
1027,-4.390463022083484,-1.812264045018676
1028,-2.5877275935825947,-3.1872432170312734
1029,-4.60579888668571,-4.127492044417098
1030,-2.643357851329861,-1.6545376835682626
1032,-3.348204306120348,-3.3529774374940753
1033,-0.934755540752034,-1.9240024585988582
1034,-2.0299181792892713,-1.971035165993583
1035,-1.6459473107888098,-2.5748055089249737
1036,-2.94149140260524,-3.2414635728751455
1037,-3.7054152863253935,-2.352542337816431
1038,-6.060652072164407,-3.9374288775702646
1039,-4.578522000093061,-2.7334595138202356
1040,-5.75429108079779,-5.4782238877660125
1041,-2.69139080748496,-3.6875790798629655
1042,-2.1508226787230944,-3.4833918598053915
1043,-2.6839758117514387,-2.1916875427435105
1044,-3.3295893636652063,-4.163747386910731
1045,-4.4653215959789625,-3.7084448073180374
1046,-4.0931066422856865,-2.872602984389344
1047,-2.646685672504907,-2.2396715508819582
1048,-2.9222631950274036,-2.7392291891394334
1049,-4.576710632447026,-3.970876589558507
1050,-2.0453388721685286,-2.80606533539598
1051,-2.1660935259740066,-2.022221140792058
1052,-1.6456050123179844,-3.0564098416248178
1053,-2.847945824953876,-2.425112241504589
1054,-2.6896531998315254,-3.3856506769978103
1055,-4.24636271567424,-4.00086389364457
1056,-1.5801861809464888,-2.0606828817775815
1057,-1.0425738080078593,-2.422040119141924
1058,-4.250987105109347,-4.5170746192426305
1059,-5.441489468454383,-4.363311083106311
1060,-3.8209491416899968,-3.730351482140039
1061,-3.5585500585071728,-3.041554020097626
1062,-5.329784581314665,-5.1826238608353865
1063,-5.307597455698357,-5.030654910105309
1064,-3.3663918013023815,-4.473685914904118
1066,-3.3260613700889365,-3.187662025238573
1067,-2.9403033751011876,-3.906906242342181
1068,-6.114255448381418,-5.1297388489253954
1069,-2.8640965264464113,-2.40361611481765
1071,-3.453016038731468,-3.7902692071716153
1072,-5.159179588621538,-3.543825579698219
1073,-4.132324273948245,-3.9562437080598154
1074,-5.4139234875736255,-5.153698136345421
1075,-1.7196647847027693,-3.354311169522436
1076,-1.1868010072444268,-2.382101996539782
1077,-3.2302603257712295,-3.256538458097486
1078,-3.7600349326439853,-4.269557210728729
1079,0.04932309292405401,-0.7617108818357943
1080,-2.6022186976377166,-3.5976778424372826
1082,-3.2095136766544288,-3.060605567911794
1083,-4.92143548734837,-4.631856669167196
1084,-2.79022058664004,-2.9198539725657975
1085,-3.268233834592078,-3.064250972124743
1086,-5.589389129476943,-3.5737537616562447
1087,-4.214456368627476,-3.392175074822997
1088,-4.470549196239056,-3.058680194140745
1089,-4.878293290168033,-4.078015266823655
1090,-1.878206553985355,-2.992037590741528
1091,-1.5584941278662523,-3.6685828730551155
1092,-4.949309837294394,-4.666476923572408
1093,-3.2906560405141674,-4.235982419754672
1094,-1.4130674022064267,-2.7582117709995155
1095,-1.998824587402851,-1.3081986867059534
1096,-2.1648627413442467,-3.0021177210075423
1097,-3.5424968671589605,-3.6815554606747902
1098,-3.7741958840888974,-5.065315873920748
1099,-2.8673113920775544,-3.1159839313848994
1100,-2.418497649701713,-3.335988032597389
1101,-4.835893195529293,-3.0397651439281104
1103,-2.693790613654056,-3.1088030623967695
1104,-5.587680184903174,-4.825612581609351
1105,-3.6415848920437455,-2.6232190332014333
1107,-3.9502590576463823,-3.338971035055374
1108,-3.1752672331209064,-3.2169908421375784
1109,-2.637758785934148,-3.2922946805996283
1110,-3.205769778429286,-4.154326143218356
1111,-2.3904636612678534,-3.0594688023871135
1112,-5.439756483323944,-5.063334291536964
1113,-4.667992705354164,-5.014521168702126
1114,-4.305210735635867,-3.8988771997178016
1115,-6.771458359000308,-5.43008206217151
1116,-3.6316791278663993,-2.3596815373135653
1117,-5.553198053034111,-6.344706645914531
1118,-2.7232954785892285,-2.943708394647966
1119,-4.795366206331402,-5.215650311917132
1120,-4.1201090222296965,-3.313094845349056
1121,-1.5169162875150985,-2.787756339368889
1122,-1.480993062563027,-3.5333485616701488
1123,-2.971612648684906,-3.640934809176686
1124,-3.105779790191645,-2.850590009611214
1125,-4.895613201141595,-3.7572279668224273
1126,-4.762919058796293,-4.8631152394362624
1128,-1.7962384916257967,-2.6525781152486236
1130,-2.5439367247065987,-5.075373381270338
1131,-5.185512988538399,-4.486786083716674
1133,-3.727449196253857,-2.4203960723878484
1134,-2.744090319536222,-3.3659263196281906
1135,-2.56991382360599,-1.7856617632978817
1136,-1.7144017093104498,-3.4770648688461994
1137,-3.7230240902865805,-3.802368229785908
1138,-4.616818228200397,-4.919895158517965
1139,-2.7163769379262575,-3.500124481131829
1140,-6.7200961520122515,-6.312572934535301
1141,-3.211574578177788,-2.5126104174300203
1142,-7.195652940964661,-6.95996397384058
1143,-3.5383273659412,-3.2712781409843927
1144,-3.9665346465345843,-3.7109086370508844
1145,-4.183295353992836,-4.51937264339675
1146,-4.861756719849507,-4.3334520884322325
1147,-3.8502832448631246,-3.7451425215136473
1148,-2.5545799473695343,-2.0884070455200905
1149,-5.260003719159292,-3.461322507919867
1150,-4.180189461162711,-3.0489792168457734
1151,-5.274565232381138,-5.492779002670102
1152,-4.709690663264421,-4.676941882039573
1153,-2.5480453710459647,-3.1268261250869083
1154,-3.491956661505293,-5.048197828069901
1155,-4.537845664555642,-3.759331065055254
1156,-1.4076798795013439,-2.7405282577518273
1157,-1.9281450647288898,-3.238153456281023
1158,-5.812720813837222,-4.973096337218772
1159,-3.0777613719146615,-3.0696787870603437
1160,-6.292736913538542,-4.455683981368774
1161,-3.2422698618520416,-3.8429491193278142
1162,-5.031597624088972,-4.14369257642447
1163,-4.097982268242826,-3.7699724719589196
1164,-5.378347890748103,-4.951503989570035
1166,-4.559245726607515,-5.050001541391915
1167,-5.278665477964132,-4.186620256466835
1168,-4.645331079607314,-4.503461954286869
1169,-3.312845433703261,-2.742151397978688
1170,-3.01880063116829,-3.542851298790354
1173,-2.00336554192603,-2.5898710482659224
1175,-3.045662141373025,-3.566036453486154
1176,-4.488985490494317,-4.822031937581235
1177,-2.50932505212392,-3.619380581404386
1179,-6.19165687695796,-4.498513676200752
1181,-3.68515087712953,-2.4984181052283696
1182,-4.4030434686209725,-5.210597905413699
1184,-4.345710331115915,-4.510946391676502
1185,-5.148805533051027,-4.176898223122714
1186,-3.8273949563437997,-3.873986246732963
1188,-4.796239455292957,-2.6499417034449717
1189,-2.4828899006064455,-2.3133452064419058
1190,-1.7406460781555224,-2.5099286376904275
1191,-3.146390413623757,-3.8208485964305523
1192,-3.7996362280403693,-2.74080414565482
1193,-2.661436463288109,-2.6237731797541075
1194,-3.728656124404893,-3.7154306382827538
1195,-1.1971288566243228,-2.64133533453428
1196,-4.504236110495505,-4.227968768847708
1197,-2.4226870120116284,-1.8931343918508563
1199,-3.546496117457547,-1.8826931892221177
1201,-3.628715131982188,-3.7375237716787946
1202,-2.072589357852937,-3.0627798907683084
1203,-5.894966223072094,-4.850875758083008
1205,-4.485184366707102,-3.9311431331014126
1206,-5.099847694671627,-4.336149569441334
1207,-4.505613505379794,-4.3048981192707085
1208,-4.262330828113787,-3.905447846979082
1209,-5.210068899855915,-4.909337817090409
1210,-5.9203916248600255,-5.489763784996028
1211,-6.143259191155679,-4.936606233618415
1212,-4.1447060409360885,-4.964352694725094
1214,-3.522352234819284,-3.8487181950872973
1216,-2.505936680707987,-3.0331493597780854
1218,-1.4589389776252772,-2.1318173376958156
1220,-3.2140573568951223,-3.8075252295423425
1221,-5.962780787203915,-3.990630451481123
1222,-3.986770223246268,-4.367990246859073
1223,-3.1468100449834595,-3.405717807390121
1224,-3.8695332392466044,-4.435107758539097
1225,-2.157395014985519,-2.366010697833772
