ID,y,g
1001,-3.378814086246817,-2.5960979367386545
1002,-1.3986846510448565,-1.7027551914096941
1003,-1.169548010245684,-1.982183608465841
1004,-1.1617648294629956,-2.1221147062489023
1006,-2.964547775374781,-2.9066674733864617
1007,-1.262663241243081,-1.4191084147498667
1011,-0.2947898021040367,-2.07532559226545
1012,-1.7416346385333847,-1.6808235445976096
1013,-1.9701751591496472,-3.373600959887373
1015,-1.5465531338290706,-1.6941392816185732
1018,-2.350873231824957,-2.5748245302920565
1019,-2.130103479813996,-3.923579987008656
1020,-3.9538200537728185,-2.503199665093732
1021,-1.8766903424534906,-1.6010074412309814
1022,-1.3362956920729634,-2.1591134975488364
1023,-3.992690503020825,-3.3638540631426572
1024,-1.8674399956318615,-1.3949301294495853
1025,-1.9121177198312846,-2.166238735256158
1026,-2.2253802935834965,-1.6628556377379111
1027,-0.7408095013206414,-0.7530784796113142
1028,-1.4163357435188253,-1.229961302759503
1029,1.0840722064756452,-0.24923385432028358
1030,-1.1606853012324607,-0.8519502605745286
1032,-2.0961579654988527,-1.5059545477483256
1033,-0.9114517779820097,-1.6311590814286485
1034,-0.20678984076879348,-0.5220020765838568
1035,-0.691838776497246,-0.2804669887812696
1036,0.10918368809048531,-0.08162338865158289
1037,1.4810291130163522,-0.9468446929171046
1038,-1.1558941716161055,-1.5188534367890507
1039,-3.085091758414782,-1.4172829247081522
1040,-1.7456520710004475,0.18691223792697778
1041,-0.4265273209723969,-0.9702849840454684
1042,-1.3849106412154488,-1.0910633713376017
1043,0.211834368255128,-0.19839219079472567
1044,-3.419011065525107,-2.915692286583689
1045,-0.18666467843990364,-0.9786296671926576
1046,-1.7487579261514419,-2.112047723964561
1047,-0.15889806844271026,-0.5432698113781255
1048,-0.9582943372548703,-0.12816413763509737
1049,-3.218692773920948,-1.8463496674089925
1050,-2.186548400247017,-1.1821901899221425
1051,-3.3195266702500326,-2.8130683792878566
1052,-1.3453955586272928,-1.6630831731764775
1053,-1.6884010015209738,-1.042211691097994
1054,-1.347812856262716,-1.6439858823985425
1055,-0.4190288628314234,-1.1332918825686527
1056,0.7038653401451596,-1.088874246101801
1057,-1.501858743087534,-1.3491064761488605
1058,-2.6336215427778393,-2.6955077002853383
1059,-3.2243481722515424,-2.4181119298158937
1060,-2.6316092612005564,-1.9853094863537002
1061,-2.320902850944074,-2.3649040338464484
1062,-3.1724771855318044,-3.4291329920912053
1063,-3.316344522014262,-2.46791999015748
1064,-1.5314163427226055,-2.3091517195331424
1066,-2.6247263356266304,-2.762764613010661
1067,0.6129460397215793,-1.3560113918515007
1068,-0.4470677280859986,-0.9499480522315188
1069,1.4850916826464373,-0.14394706123877152
1071,-0.1810991046035782,0.2590044532788065
1072,-0.9038324783792944,-1.7933098880009046
1073,-0.9411736257085572,-0.45354878764971607
1074,-0.586843986178679,0.3875471811986013
1075,-1.22809245356443,-1.2263433419319532
1076,-3.2249342071136473,-2.468363423717475
1077,-1.5027580339354591,-1.306081910726562
1078,-0.17115796690272644,-0.21004208235459523
1079,2.1943856824799632,0.053689870830068404
1080,1.2525657472737244,-0.1607011548385958
1082,1.6044511626008258,0.27229429241898767
1083,-1.673460736138693,-1.5851801353574935
1084,-0.7666713707173048,0.673226145648491
1085,-0.9664042645047375,-1.3056241715984371
1086,-1.5272522854114992,-1.3139850395019967
1087,-2.242874336230334,-1.4057409605151543
1088,-2.22450954147841,-0.7892059373901594
1089,-2.489256518061577,-3.285076594863225
1090,-0.9127361463142779,-0.8563177879509632
1091,-1.977637556196981,-2.2987119988297517
1092,-0.01513314223178272,-0.1533406074716114
1093,-3.5345580517041615,-2.786992086954609
1094,1.5659907489564913,0.5969135890702314
1095,-1.1570019191670633,-0.4055959983369542
1096,-1.9762528120716454,-1.855466512275709
1097,-1.4239270425232222,-0.757668965902152
1098,-1.217128154140104,-1.366369344539265
1099,-0.8227993218660021,-0.8463314224932429
1100,-1.8822473698484892,-1.7823541730084247
1101,-0.8420093968754626,-0.7537947959444304
1103,-2.431833140351511,-0.7171026539863646
1104,-2.260532009813536,-1.4435068774506263
1105,-1.078795170939824,-1.0235503428032888
1107,0.9070178846945,0.09018821566928632
1108,-2.152264614730548,-1.5420293901837743
1109,1.2548285359164097,-0.2693890229906357
1110,-3.309478444638982,-1.9003371206999253
1111,-0.07312518780637334,-0.6350709383874369
1112,-2.8974446795554814,-2.0125363341579097
1113,-2.4658308232408976,-0.9513986051582358
1114,-1.208681991125916,-1.9032143842387836
1115,-2.309914326400513,-1.9049752777014033
1116,-1.414129971293778,-1.463736669946489
1117,-1.0517486618311334,-1.7591400002300104
1118,-0.303157087845048,-2.2519336940646544
1119,-2.9062290743195303,-1.7457968385018643
1120,-0.6858494391450038,-0.8045900827067586
1121,-4.856976519987543,-2.8820791425298116
1122,-2.3272481840584476,-1.9554578372849047
1123,-3.34527622477988,-3.108785295007497
1124,-0.9524038015204108,-1.16300496134407
1125,-0.025782665073034172,-1.7165919019315103
1126,-0.9703625641947708,-2.1326401266387087
1128,-1.4852002662738202,-1.2482484836821002
1130,-2.6533306791101436,-1.8718518482373114
1131,-0.05707488351448309,-1.0376846185983744
1133,-1.744548137156672,-0.45569898929388497
1134,-1.0130669314777252,-1.5429050346842468
1135,-0.9910845538567303,-1.1749606132443438
1136,-2.3075888912249853,-2.150253541272567
1137,2.2488797224046744,0.6994768603634047
1138,1.3956494257159318,0.8996855918952137
1139,-1.8652885271537365,-1.9471822757742259
1140,0.3086313010590396,-2.184057850555121
1141,-0.657226140927327,-1.8363170430365283
1142,-4.340010182216387,-3.5618404531711105
1143,-1.1804924041754037,-1.3333451557819354
1144,-2.130198952575152,-2.153586412653209
1145,-1.008806997116121,-0.5998875113790667
1146,-0.7241358173257908,-1.1539744718275269
1147,-2.9049637001444415,-0.5651153672928025
1148,-1.9914934059933007,-0.8111195625163725
1149,-3.974466361223505,-2.8228482985553396
1150,-0.6084950589399432,-1.4746579352231106
1151,-2.9850646547311683,-2.5526153042134547
1152,-0.08912146237092733,-1.3606078582823582
1153,-3.9389724047728847,-2.3104914855313607
1154,-1.9369989306147257,-0.9648467301487992
1155,-2.1058913572093445,-3.0310932854088306
1156,-0.9546942930199096,-2.0466612998389393
1157,-3.574666412378014,-2.3356607997043013
1158,-1.5821750989153163,-0.8962058229467281
1159,-3.0204981650577993,-2.3716338853398584
1160,-1.6222087507734881,-0.8345672343063126
1161,-0.9765388819845615,-0.4704769307827915
1162,0.2942002152731896,-0.5661012728427165
1163,-2.8283993610739784,-1.8030894982557708
1164,-1.4120651835651181,-1.220375549648793
1166,-3.181116018800477,-2.3049521686021945
1167,-2.3077206006639077,-1.7314102501400976
1168,-3.2314024238536128,-1.6291482030584432
1169,0.5169275146888768,-1.4086054663435614
1170,-0.3541142095565051,-2.6538711367145686
1173,0.6581813761483486,-0.4093166788317399
1175,-2.1922319867669424,-1.0708468460747669
1176,1.56962671633922,0.45747569848264286
1177,-0.22948646569578168,-0.8451594390226757
1179,-1.6114911488976698,-1.1520750797526913
1181,-1.6147689032668417,-1.5042198151225137
1182,-1.3150309083415792,-3.065456916688683
1184,-2.241619388406136,-2.5433903823748794
1185,-2.091243280940059,-1.829167309163354
1186,-1.0398564448514598,0.30987871111091647
1188,-1.6766110413994935,-1.8234730760066757
1189,-2.2558956485222676,-2.5724702964836337
1190,-1.91203217655702,-1.460179908287249
1191,-2.281534046097846,-1.4684155725265464
1192,1.0404925543077206,0.164188221131701
1193,-3.330592161956023,-1.359988416841105
1194,-0.313596501959289,-0.5502075276402894
1195,-3.086429598716302,-1.4426950947497008
1196,1.1267598473830993,0.15013595416898903
1197,-1.4271976618956062,-1.1597068982212833
1199,-4.142740690510035,-2.294515241659319
1201,-2.459617398798278,-1.9501442826759774
1202,-0.7551490360654005,-2.0429472654470384
1203,-2.0037422878307805,-1.7764994373063505
1205,-0.3187404697877826,-0.1325672813521934
1206,-2.907268207371269,-2.174047985674541
1207,-2.045085900760607,-1.5367266848681553
1208,0.8053029901531028,-0.6915378055635935
1209,-1.7648846396978695,-1.2840512160514095
1210,-1.3343004068861903,-1.3993831415448585
1211,-3.6894386970782893,-2.941098075414488
1212,-2.359111603834079,-3.1670268830739468
1214,-2.84317584218281,-2.326011135906983
1216,-0.44689393666011046,-0.9214811535174156
1218,-0.8957729363293874,-0.4688399772516684
1220,-1.8898734943782771,-0.3612621089289819
1221,-1.2601546233853596,-1.50981595363289
1222,1.680352434550548,0.5398815503412882
1223,-3.336372290324947,-2.2506031685256116
1224,-1.313754465206165,-0.7995266609201035
1225,-0.3894275392991339,-0.6912635199192521
1226,0.29116954076777385,-0.409347095898486
1227,0.7163026591371207,0.5123961629843561
1228,0.4291847092976737,1.445130358445514
1229,1.3814118326821867,0.2886862043684183
1232,-2.802502732823408,-3.378511035898813
1233,-1.5023353886033046,-0.5774059804095022
1234,-0.4475189751595321,-1.350269076987974
1235,1.77893943887397,1.1960967919929661
1236,-1.5893642295375865,-2.1354364823423975
1237,1.5244342363905208,0.6850533698026503
1239,0.023304485761744098,-0.21046614764291932
1240,-0.7718552582300049,-2.576691497792728
1241,-2.507361028496999,-2.6841728986605524
1242,-1.8866807302651194,-2.1437741900172003
1244,-0.5156998225962907,-0.026719807178643713
1245,-2.48759425972755,-1.8297221157282133
1246,-1.042236482940715,-0.7769375393050829
1247,-0.9267438260394041,-2.2423925963999545
1248,1.0377833116176363,-0.1062261008950675
1252,0.1990628825635809,-0.33119264050743785
