ID,y1,y2,b1,b2
1001,-0.34886634998723354,-1.1325235861648584,-1.2385427850355997,-0.582671743723617
1002,-1.306291302580202,-1.5246230198087114,-0.5384583621737884,-0.8939342412981957
1003,-0.5305564576754895,-0.5117746650425927,1.168420877100613,-1.0274319783354187
1004,0.599198401221661,-2.156185289662932,0.5826997176542092,-0.961098172226561
1006,0.025479556900815742,-2.208260132063213,-0.08138467714782789,-2.975031929866946
1007,2.02117786822265,0.41681979072557496,1.140639778292019,-0.6134692978263999
1011,0.19320934603031256,-0.42433989669408884,0.2513357389428876,-0.6664391179154372
1012,-1.2639401996756576,-3.694504006041459,-1.1487778305392045,-3.3564343310654667
1013,-0.34477208931485526,-1.1862750358821017,0.22482472233567163,-1.1008495870623185
1015,-2.66553450061478,-4.449184570457552,-0.439993424225535,-3.155166776142014
1018,-0.1161035065151097,-0.4382959079226215,-0.9179911997594643,-1.0742781831184567
1019,-1.146504553562339,-0.6545763572852559,0.10957705550786632,-1.5606270098033277
1020,0.2842061361183921,-0.3067297899200559,-0.09526281846910088,0.08001109643338516
1021,-0.1292626416960408,0.3347370368335443,0.11013512663082423,0.00012580713342559785
1022,1.1949405091167382,-0.5389386551406047,0.04765951173533533,-0.4019773858739263
1023,0.9687328153737875,-1.038100418741151,-0.6470281674832656,-1.2092764647015424
1024,-0.09334581054178481,-1.4550097408828093,-0.290013294771037,-1.5881201681334456
1025,-1.8856185852476353,-2.0180385340242917,-0.5982920311798262,-2.1190816986732997
1026,0.6517033670157227,-1.5599887733521602,0.6065968058498777,-2.0709242954473406
1027,0.6333144998777356,-0.33440654726597985,-0.43131024536264323,-0.9511296481360523
1028,0.9452576201438488,0.9026770459380385,0.5755425140417195,-0.8627434803706581
1029,3.0128066389719397,-1.7318227737709242,1.5945047727544315,-2.159158965565456
1030,0.3063013715812099,-1.8547216091594918,-0.013026378764658479,-1.7608705884244975
1032,1.0223708812636658,-0.6995938638314352,1.268679340761533,-0.46618809543550166
1033,-3.273741768347975,-1.1512374706406832,-2.703686546313204,-1.2704651871420944
1034,1.083992687858176,-0.9038756543252815,0.762836850762633,-0.49400676954912714
1035,-0.13101297459115824,-2.633206265639303,0.6581327882821998,-1.802708556158677
1036,0.0872803015565734,-1.717953800927308,0.3941447360961819,-0.8861017881397051
1037,-1.7290834017331311,-2.7408179627272076,-1.4840553325627606,-2.2640043934171707
1038,-1.9134482473682974,-2.4931945777400175,-2.098726732601629,-1.8911757262485258
1039,-0.09516662012259658,-1.2779932768352453,-0.8950972014029465,-1.8775890896471774
1040,0.032015154859693196,0.4548078164569477,-1.166239499472814,-0.7262368243105538
1041,1.2710861369253152,-2.1645565644631573,0.9914276145285281,-1.880590473553313
1042,-1.3505877241736146,-0.4867952620350353,-1.08356175791089,-0.7008254092105534
1043,0.05782236492157282,-1.0751670153454655,0.04023163740660581,-1.6434621247979595
1044,0.3855988732008865,0.37344988566075066,0.9747393387382621,0.8643467112014867
1045,0.02459030671266027,-1.5066736419719373,0.6151815772659138,-1.0873251741134395
1046,-1.0278950668071625,-1.7249281974816921,-0.9780142984886153,-1.191483613719311
1047,-0.7138328062172994,-2.4924236982390533,-0.15234042086198926,-1.7908582775141193
1048,0.1417179454707832,-3.2131235404435916,-0.6424675699139599,-2.9800897095939987
1049,0.46983403389869105,-0.49043331111256605,1.146109651371116,0.018917722906399596
1050,-0.9035246228341124,-0.910270165958586,-0.557329961068502,-1.0190708821731551
1051,1.241361004440898,-1.0604815800972542,0.41833002169270495,-1.5759541421598493
1052,-2.262270216025837,-1.3667212900368682,-1.4279496718130467,-0.9700024482806477
1053,1.3211667296050773,-0.5867146489966684,-0.39044537581642363,-0.3324202535109823
1054,-0.6540708725709684,-0.8286951200415772,-0.8423166002279547,-1.0431116201414161
1055,1.3267208260178829,1.2643763665653722,0.8882052699432322,0.7785145025388983
1056,-0.9791740622300531,-1.2833887310000383,-1.025884381548227,-1.4547142977373402
1057,1.8167329035073143,0.6035261719327273,1.1734515763100564,0.5634025536269862
1058,1.0504340755412214,-1.405036908597429,1.5839175512031174,-1.5042585886705366
1059,0.8738095477966927,0.6187333702935607,0.6522213788332163,0.36368564871204634
1060,2.6141846070905688,-0.4935351806782321,1.395421849848061,-0.8267874688253726
1061,0.4888942182012373,-0.5811865244109045,-0.48357001737629285,-0.48477922156137077
1062,0.8460470730615783,-1.6226624323542764,0.47685895880586837,-1.4378983237723029
1063,-1.1997188945564037,-2.420966531145089,-1.1059893324012906,-2.0781572185470027
1064,0.9159345435741981,0.21931642331393542,2.1063238237152655,0.5732924549111446
1066,0.7519419393875464,-2.217949348979804,0.41676436473151723,-2.163265192907935
1067,-0.5137787663141853,-2.0139075764136463,-0.17634974787049962,-2.08946430602724
1068,0.473187475889524,-1.7866113748729138,0.2129511169358786,-1.5891493658864195
1069,1.4073958323732674,-2.0188495351069937,0.8108914550551126,-1.850356279160172
1071,2.464812133323357,-1.0364413111957287,0.5894055872581154,-0.5289440068281603
1072,1.3034751917188083,-1.3369550740861575,1.1675878408980078,-1.4567222813646505
1073,0.1540802910474106,-1.1045487441207067,-0.9224148991414647,-1.0969424074389975
1074,-1.253181843014219,-0.6906344073021516,-0.2979019287190784,-1.0358310470946734
1075,-0.5400564888400606,-2.9291723411228063,-1.1018830582324421,-2.8315256687889834
1076,0.8815942834737903,0.3241834391033429,0.611901980978931,-0.8325201896844072
1077,-0.9272606118963398,-1.3359363675967169,-0.3919523076129558,-1.1506594636145404
1078,-1.105962474119633,-1.9400124534125618,-0.4192306303954483,-1.6672048953213867
1079,-2.03048642045577,-1.323639369527374,-1.7809079264936356,-1.6204687009017815
1080,-1.726825095589116,-0.96677021035164,-0.06359218780769671,-1.1924179753526678
1082,1.3797627442672282,-2.4008764118862262,0.612475943500888,-2.4893858409352076
1083,1.5776802860842947,-0.8615566521673034,0.9206832474042985,-0.8980444327721855
1084,0.6684635203509273,-2.235904928849016,0.3171813606763883,-1.2605978642733537
1085,0.8040075650172355,-2.2923648239299954,0.9395304669239378,-2.0834177928190574
1086,1.0120525756539132,-1.3440945512345919,0.8175782113769333,-1.8657800831109161
1087,1.8080015154449491,-2.680194431794888,0.8126569074447644,-2.0517461128410877
1088,-0.37838017461695295,-2.0750755496179085,0.099387970882926,-1.4553471984487667
1089,0.026607979057776787,-1.5358023586702478,0.6596695111476388,-1.4569719872892781
1090,0.28168354353831004,-1.8712378280256035,-0.30660864076449557,-2.1783677500094893
1091,-1.5049656860990202,-2.4912792565368496,-0.3422404672579316,-2.0063564149518736
1092,1.582072479693383,-1.4244976979580706,0.4039284809893258,-1.7876935148214141
1093,0.18838104275117418,-0.7375164694880372,0.23849151387946285,-0.6393090905504086
1094,-0.5589014890450323,-3.1972137933085385,-0.7649271641590575,-2.225692771820029
1095,0.6293854434056456,0.25139717705374054,-0.5824393903571328,0.09803444995466082
1096,0.2612016083585327,-1.541158327777227,-1.051605347989808,-1.5536798627918447
1097,-0.8185670152987685,-1.0431344675369099,0.1945346152107299,-0.6059488024726248
1098,-0.12769252827910144,-0.858181140536456,0.14320943235742156,-0.8610311901982819
1099,0.8321228576797713,-0.5204578587847695,0.5373975265180011,-0.5795674451973275
1100,0.865568310518277,-0.01430402486928073,1.2883847783138325,-0.3756218849977747
1101,0.3298710584486272,-1.7937335990760919,1.0031037173130153,-1.819836829213199
1103,2.085711014215402,-1.4308951892556911,0.18760783387952795,-2.335034279066173
1104,-0.9563635078296571,0.6355805288983507,0.5896277025295338,0.3532694543447389
1105,-0.35047546040616107,-0.24317517841876535,-0.5774613809408979,-0.6459077007643983
1107,3.4627168441359797,-0.14090119324782846,2.2238988599502867,-0.6928242045455719
1108,0.7467290063830596,0.33705033800768414,2.0691387463088535,-0.6103126107563267
1109,-0.8909219313265612,-1.483670506565065,-0.8639216657345156,-1.6257801426719443
1110,0.09400153245999954,-0.27408741078377696,0.960131719716298,0.17112674024518282
1111,-1.72486592747194,-1.774903788793446,-0.9689786669812019,-1.5862794972114358
1112,2.2998884063053664,1.6297470809050114,-0.15585633746369962,0.33588920705551023
1113,-0.31130323464104903,-1.9101196377459515,-0.07977338144508477,-2.161944966047249
1114,-1.1234438951422763,-2.414190407111959,-0.28353358050652006,-1.6460682090706993
1115,1.1539337525730995,-1.1659457064391048,0.9263677193451337,-0.4978402484782396
1116,0.4487218962706794,1.9690842926175132,2.1540362734545746,0.36124463534775236
1117,-0.14573018799690166,0.02188397639077022,-0.025146422980440345,-0.4795316376546127
1118,1.5758133148326852,0.12965768727275212,1.6806929462207791,0.6253801765019597
1119,1.3915520686214482,-0.6292091083172904,0.20136472686859128,-0.2889130871797352
1120,0.4600561846672647,-2.3815518795746398,-0.8656712564770753,-2.1097253076909936
1121,1.2253433636826905,-0.11299919787661683,0.6198084152346723,-0.6929974639027566
