ID,y1,y2,b1,b2
1001,-1.1409183000639478,2.288766203941561,-1.3356331649922908,2.076564324000717
1002,-0.4497929953759754,-1.0680621029148016,-0.5185199196547325,-1.2668830676875096
1003,-0.4276130275942405,0.1290235461708455,-0.43222562042562185,-0.31892789191363125
1004,0.3668714210360149,2.780571414167459,-0.6171088062973347,1.55383015097371
1006,0.2890451767944745,0.8624441805358776,-0.13083592838035088,0.8543869055735758
1007,-2.1187730062019714,-0.7327722594487456,-2.70984806747431,-0.26469694548332084
1011,-2.1655828322910624,1.7690529526853531,-2.086964920573406,1.3119154294804372
1012,-0.7128390190704297,0.7111362301453514,0.03780236585767487,1.4187828247461682
1013,-0.6667426453101977,2.0540685700431514,-0.698756771145279,0.7356745451694928
1015,0.35415540505705445,0.524720609136694,0.6375280124664665,0.16808616599640533
1018,-0.38048511878152014,0.08272881977798394,-0.626884448820576,0.10456815219189179
1019,2.281124213715909,1.0841299892046168,0.8611464613237473,0.7151466375451805
1020,-1.3325237310467424,0.18601524754603183,-0.4101865613485206,0.6011852153570765
1021,-2.0956255293134074,0.39729665361111455,-1.0707813638135222,0.45431801713093606
1022,-1.7036326009558915,0.14943981062853104,-1.13185972246603,-0.15898459129922696
1023,-2.0421386233446603,0.24470776678767922,-1.6747100327154814,-0.02825251624899369
1024,-5.071854586717022,-0.37489824255260573,-3.512849389562703,-0.5266362573290064
1025,-2.567551728837037,0.03963257678319687,-2.343746528359434,-0.2976091402935228
1026,-2.373892616642473,-1.842467216341054,-3.1146529388959845,-2.0431560543093097
1027,-1.9703243544958324,0.08898726914810162,-2.5167730046261294,-0.27193622340329676
1028,-3.0401530669692396,-1.6952833802919292,-3.0696988817337703,-1.4205567678011402
1029,-0.9773494807145068,-0.8682203385507273,-1.2825646958589199,-0.7003831009658574
1030,-1.2341655169887238,0.4510128166004895,-0.71557790485271,0.5221853930815876
1032,0.09914679062303855,0.4628918280811043,-1.0335406282317396,0.7988263035675854
1033,-3.911817318987245,-1.3367917033389767,-3.822106646923757,-1.5339250361762895
1034,1.0548664727586596,0.8463715097397506,-0.061228778478638585,1.2614668976041563
1035,-0.8228393728683152,-0.7634151883130629,-2.0258228658465347,-0.9148741853997369
1036,-1.5656385980843779,0.344964759900397,-1.2345222228799233,1.1925762422030575
1037,-2.569658599858706,0.5315991969316528,-2.364617221326361,0.18556319045156763
1038,-0.006344940776300878,0.863914072630359,-0.48834745841351,0.3812141561711131
1039,-0.9463303758379449,-0.6817934262636924,-1.1285630063963261,-1.174051775833386
1040,-1.99265968703464,0.21646466744663387,-0.8852705750515921,0.1992459540750159
1041,-2.5451198123537746,0.569938283508108,-2.0573752044431033,0.09850747968209268
1042,0.5745134052615684,0.6110228636987309,0.718346598484322,0.2568414313843918
1043,-1.402240326810257,-0.009730808206421804,-1.0253461095163152,0.43479338281717983
1044,-2.1426960091042453,-2.4005232405236088,-2.169008999742784,-2.2085959276337004
1045,0.17507588851516967,0.8925491668571094,0.3067969436576359,0.8955904098389154
1046,-0.7649799616539232,1.4503902649412983,0.19267070188607388,1.1291568958397344
1047,0.41609782521475724,0.9033752199727634,0.2072083992359698,1.4838961992483934
1048,-3.1107353945685,0.723772052263648,-1.9826842332919263,0.03340044547754986
